,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count
677,260513,Incredibles 2,en,"[28, 12, 16, 10751]",2018-06-14,58.545,7.5,12061
678,238636,The Purge: Anarchy,en,"[27, 53]",2014-07-17,58.424,6.7,6040
679,679,Aliens,en,"[28, 53, 878]",1986-07-18,58.396,7.9,8756
680,974931,Totally Killer,en,"[27, 35]",2023-09-28,58.355,0.0,0
681,240,The Godfather Part II,en,"[18, 80]",1974-12-20,58.355,8.6,11288
682,20982,Naruto Shippuden the Movie,ja,"[16, 28, 14]",2007-08-04,58.335,7.4,765
683,820067,The Quintessential Quintuplets Movie,ja,"[16, 35, 10749]",2022-05-20,58.278,8.4,328
684,23823,Wrong Turn 3: Left for Dead,en,"[27, 53]",2009-10-20,58.267,5.6,1037
685,232672,Blended,en,"[35, 10749]",2014-05-21,58.255,6.9,3210
686,581726,Infinite,en,"[878, 28, 53]",2021-09-09,58.239,6.6,1441
687,298094,Hidden Desire,cn,"[10749, 18]",1991-11-15,58.105,4.0,6
688,441785,Little House: Look Back to Yesterday,en,"[37, 18, 10751, 10749]",1983-12-12,58.07,7.0,14
689,480530,Creed II,en,"[18, 28]",2018-11-21,58.015,7.0,5005
690,12153,White Chicks,en,"[35, 80]",2004-06-23,57.999,6.9,3503
691,479455,Men in Black: International,en,"[35, 878, 28]",2019-06-12,57.98,5.9,4477
692,745391,Love in Taipei,en,"[10749, 35, 18]",2023-08-10,57.964,7.6,20
693,82675,Taken 2,en,"[28, 80, 53]",2012-09-27,57.926,6.3,6199
694,207703,Kingsman: The Secret Service,en,"[80, 35, 28, 12]",2014-12-13,57.887,7.6,15655
695,13183,Watchmen,en,"[28, 9648, 878]",2009-03-04,57.879,7.3,8483
696,568620,Snake Eyes: G.I. Joe Origins,en,"[28, 12]",2021-07-22,57.868,6.5,1395
697,950,Ice Age: The Meltdown,en,"[16, 10751, 35, 12]",2006-03-29,57.863,6.7,9084
698,419430,Get Out,en,"[9648, 53, 27]",2017-02-24,57.838,7.6,16073
699,857756,Eternal 831,ja,"[16, 18, 12, 878]",2022-03-18,57.821,4.6,8
700,792293,Dumb Money,en,"[35, 18, 36]",2023-09-15,57.812,7.1,12
701,871,Planet of the Apes,en,"[878, 12, 18, 28]",1968-02-07,57.811,7.6,3083
702,579974,RRR,te,"[28, 18]",2022-03-24,57.78,7.8,1066
703,101299,The Hunger Games: Catching Fire,en,"[12, 28, 878]",2013-11-15,57.732,7.4,16180
704,217,Indiana Jones and the Kingdom of the Crystal Skull,en,"[12, 28]",2008-05-21,57.698,6.0,7628
705,1160195,Welcome al Norte,en,[35],2023-09-14,57.696,0.0,0
706,102651,Maleficent,en,"[14, 12, 28, 10751, 10749]",2014-05-28,57.67,7.1,12475
707,475557,Joker,en,"[80, 53, 18]",2019-10-01,57.6,8.2,23415
708,423,The Pianist,en,"[18, 10752]",2002-09-17,57.512,8.4,8347
709,433499,Finding Steve McQueen,en,[80],2019-03-15,57.488,6.3,98
710,115131,"Mary, Mary, Bloody Mary",en,"[18, 27, 9648]",1975-05-01,57.451,4.8,22
711,663251,Chinese Policewoman,zh,"[18, 28, 80]",1990-07-28,57.376,0.0,0
712,204553,Cold Eyes,ko,"[12, 80, 28, 53]",2013-07-03,57.353,7.5,300
713,1134866,The Gates,en,[27],2022-11-18,57.344,7.2,14
714,57800,Ice Age: Continental Drift,en,"[16, 35, 12, 10751]",2012-06-27,57.341,6.4,7037
715,38365,Grown Ups,en,[35],2010-06-24,57.283,6.4,5574
716,346910,The Predator,en,"[878, 28, 12]",2018-09-05,57.199,5.6,4263
717,577922,Tenet,en,"[28, 53, 878]",2020-08-22,57.163,7.2,8737
718,28468,The Key,it,"[18, 10749]",1983-10-19,57.158,6.0,355
719,267860,London Has Fallen,en,"[28, 53]",2016-03-02,57.15,6.2,4407
720,14161,2012,en,"[28, 12, 878]",2009-10-10,57.079,5.8,11297
721,8871,How the Grinch Stole Christmas,en,"[10751, 35, 14]",2000-11-15,57.033,6.7,6687
722,50014,The Help,en,[18],2011-08-09,56.905,8.2,7534
723,335988,Transformers: The Last Knight,en,"[28, 12, 878]",2017-06-16,56.894,6.1,5725
724,398818,Call Me by Your Name,en,"[10749, 18]",2017-09-01,56.865,8.2,11362
725,1033667,The Rope Curse 3,zh,[27],2023-08-25,56.845,6.3,3
726,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,en,[35],1996-01-12,56.731,7.0,1151
727,420808,Peter Pan & Wendy,en,"[10751, 14, 28, 12]",2023-04-20,56.718,5.7,536
728,1179496,The Sexologist,la,[35],2023-01-05,56.703,6.8,21
729,56386,SS Experiment Love Camp,it,"[27, 10752]",1976-11-16,56.696,5.4,65
730,740844,Little Nicholas' Treasure,fr,"[10751, 35]",2021-09-09,56.688,5.9,41
731,630586,Wrong Turn,en,"[27, 53, 18]",2021-01-26,56.56,6.0,973
732,297556,Justice League: Throne of Atlantis,en,"[878, 28, 16, 12]",2015-01-13,56.521,7.0,848
733,109439,The Hangover Part III,en,[35],2013-05-23,56.501,6.2,8095
734,343668,Kingsman: The Golden Circle,en,"[28, 12, 35]",2017-09-20,56.499,7.0,9555
735,739405,Operation Fortune: Ruse de Guerre,en,"[28, 35, 12, 53]",2023-01-04,56.493,6.6,1043
736,284054,Black Panther,en,"[28, 12, 878]",2018-02-13,56.492,7.4,21050
737,864101,Mira,ru,"[18, 12, 878, 10751]",2022-12-22,56.454,6.6,26
738,872906,Jawan,hi,"[28, 53, 80]",2023-09-07,56.408,7.4,66
739,12279,Spy Kids 3-D: Game Over,en,"[28, 12, 35, 10751, 878]",2003-07-25,56.375,5.1,2034
740,480414,The Curse of La Llorona,en,"[27, 9648, 53]",2019-04-17,56.373,5.7,2226
741,24021,The Twilight Saga: Eclipse,en,"[12, 14, 18, 10749]",2010-06-23,56.338,6.2,8224
742,12092,Alice in Wonderland,en,"[16, 10751, 14, 12]",1951-07-28,56.333,7.2,5459
743,537996,The Ballad of Buster Scruggs,en,"[37, 35, 18]",2018-11-09,56.315,7.1,3679
744,50268,Love & Passion,it,[18],1987-02-25,56.288,5.3,38
745,661374,Glass Onion: A Knives Out Mystery,en,"[35, 80, 9648]",2022-11-12,56.276,7.1,4523
746,350,The Devil Wears Prada,en,"[35, 18, 10749]",2006-06-29,56.25,7.4,11087
747,601,E.T. the Extra-Terrestrial,en,"[878, 12, 10751, 14]",1982-06-11,56.224,7.5,10464
748,188927,Star Trek Beyond,en,"[28, 12, 878]",2016-07-07,56.142,6.8,6226
749,300671,13 Hours: The Secret Soldiers of Benghazi,en,"[10752, 28, 36, 18]",2016-01-14,56.076,7.3,3211
750,335,Once Upon a Time in the West,it,"[18, 37]",1968-12-21,55.943,8.3,3920
751,400928,Gifted,en,"[18, 35]",2017-04-12,55.913,8.0,4981
752,805320,Bird Box Barcelona,es,"[53, 18, 878, 27]",2023-07-14,55.907,6.0,489
753,10625,Mean Girls,en,[35],2004-04-30,55.875,7.2,7930
754,960258,Shark Bait,en,"[27, 53, 28, 12]",2022-05-13,55.85,5.8,262
755,245891,John Wick,en,"[28, 53]",2014-10-22,55.84,7.4,17915
756,416144,Hotel Mumbai,en,"[53, 36, 18, 28]",2019-03-14,55.797,7.6,1374
757,1160007,Divine Intervention,es,[35],2023-08-04,55.744,8.2,46
758,551271,Medieval,en,"[28, 18, 36]",2022-09-08,55.726,7.1,405
759,37165,The Truman Show,en,"[35, 18]",1998-06-04,55.684,8.1,16821
760,126963,Dragon Ball Z: Battle of Gods,ja,"[16, 28, 878]",2013-03-30,55.676,6.8,1389
761,140300,Kung Fu Panda 3,en,"[28, 12, 16, 35, 10751]",2016-01-23,55.646,6.9,5325
762,427641,Rampage,en,"[28, 12, 878]",2018-04-11,55.635,6.4,6529
763,335797,Sing,en,"[16, 35, 10751, 10402]",2016-11-23,55.633,7.1,7457
764,14411,Sinbad: Legend of the Seven Seas,en,"[10751, 16, 12, 35, 14, 28]",2003-07-02,55.609,6.9,1873
765,117263,Olympus Has Fallen,en,"[28, 53]",2013-03-20,55.569,6.4,6216
766,506574,Descendants 3,en,"[10751, 10770, 10402, 12, 14]",2019-08-02,55.524,7.8,1375
767,28676,Amazonia: The Catherine Miles Story,it,"[12, 18, 27]",1985-08-09,55.512,6.1,153
768,812,Aladdin,en,"[16, 10751, 12, 14, 10749]",1992-11-25,55.511,7.6,10546
769,714669,Run Rabbit Run,en,"[27, 53]",2023-01-19,55.501,5.3,172
770,1041513,Encanto at the Hollywood Bowl,en,"[10402, 99]",2022-12-28,55.463,7.0,148
771,18491,Neon Genesis Evangelion: The End of Evangelion,ja,"[16, 878, 28, 18]",1997-07-19,55.388,8.3,1377
772,734367,Pretty Young Sister,ko,"[18, 10749]",2020-08-14,55.308,8.0,1
773,937278,A Man Called Otto,en,"[35, 18]",2022-12-28,55.303,7.8,1848
774,629176,Samaritan,en,"[28, 80, 14, 878]",2022-08-25,55.293,6.8,1755
775,112588,Your Ticket Is No Longer Valid,en,[18],1981-09-19,55.282,3.7,3
776,974927,What the Waters Left Behind: Scars,es,[27],2023-04-27,55.28,6.8,31
777,521029,Annabelle Comes Home,en,"[27, 9648, 53]",2019-06-26,55.249,6.4,3194
778,1102776,AKA,fr,"[53, 28, 80]",2023-04-28,55.234,6.9,518
779,390845,A Delicious Flight,ko,[10749],2015-11-01,55.192,4.2,56
780,575299,Infidelity,ru,[18],2019-10-31,55.18,6.8,221
781,38575,The Karate Kid,en,"[28, 12, 18, 10751]",2010-06-10,55.108,6.5,5543
782,747,Shaun of the Dead,en,"[27, 35]",2004-04-09,55.075,7.5,7758
783,1011679,Shark Side of the Moon,en,"[28, 878, 53, 27]",2022-08-12,55.057,5.2,139
784,531219,Roald Dahl's The Witches,en,"[10751, 35, 14, 27]",2020-10-26,55.056,6.4,2581
785,546554,Knives Out,en,"[35, 80, 9648]",2019-11-27,55.038,7.8,11146
786,399055,The Shape of Water,en,"[18, 14, 10749]",2017-12-01,54.978,7.2,11488
787,615457,Nobody,en,"[28, 80, 53]",2021-03-18,54.934,8.0,6213
788,359289,Taste 2,ko,[10749],2015-09-02,54.927,6.4,8
789,273481,Sicario,en,"[28, 80, 53]",2015-09-17,54.917,7.4,7833
790,917007,Bed Rest,en,[27],2022-12-08,54.883,6.5,148
791,45491,Sex and Zen,cn,"[18, 35, 10749]",1991-11-30,54.793,5.9,64
792,9502,Kung Fu Panda,en,"[28, 12, 16, 10751, 35]",2008-06-04,54.759,7.2,10501
793,131634,The Hunger Games: Mockingjay - Part 2,en,"[28, 12, 878]",2015-11-18,54.644,6.9,11555
794,71672,Wrong Turn 4: Bloody Beginnings,en,"[27, 53]",2011-10-17,54.596,5.7,987
795,118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,ja,"[28, 12, 18, 14, 16]",2012-06-23,54.526,7.3,357
796,1895,Star Wars: Episode III - Revenge of the Sith,en,"[12, 28, 878]",2005-05-17,54.516,7.4,12751
797,10191,How to Train Your Dragon,en,"[14, 12, 16, 10751]",2010-03-18,54.496,7.8,12086
798,593643,The Menu,en,"[27, 53, 35]",2022-11-17,54.479,7.2,3679
799,14574,The Boy in the Striped Pyjamas,en,"[10752, 18, 36]",2008-05-07,54.466,7.8,6540
800,330459,Rogue One: A Star Wars Story,en,"[28, 12, 878]",2016-12-14,54.461,7.5,14348
801,13186,Wrong Turn 2: Dead End,en,"[27, 53]",2007-08-25,54.398,6.1,1237
802,38700,Bad Boys for Life,en,"[53, 28, 80]",2020-01-15,54.37,7.1,7569
803,725201,The Gray Man,en,"[28, 53]",2022-07-13,54.347,7.0,3120
804,402900,Ocean's Eight,en,"[80, 35, 28]",2018-06-07,54.342,7.0,7778
805,1495,Kingdom of Heaven,en,"[18, 28, 12, 36, 10752]",2005-05-03,54.338,6.9,3769
806,111,Scarface,en,"[28, 80, 18]",1983-12-09,54.327,8.2,10745
807,626332,Flamin' Hot,en,"[35, 18]",2023-03-11,54.268,8.2,397
808,1127227,Tayuan,tl,[18],2023-06-23,54.255,8.4,5
809,1018494,Operation Seawolf,en,"[10752, 53, 28, 12, 9648, 878, 18]",2022-10-07,54.236,5.9,86
810,82507,Sinister,en,"[27, 53, 9648]",2012-03-29,54.138,6.9,5008
811,188161,A Million Ways to Die in the West,en,"[35, 37]",2014-05-22,54.121,6.0,3783
812,351286,Jurassic World: Fallen Kingdom,en,"[28, 12, 878, 53]",2018-06-22,54.002,6.5,10424
813,11324,Shutter Island,en,"[18, 53, 9648]",2010-02-14,53.955,8.2,22309
814,581528,"The Gangster, the Cop, the Devil",ko,"[80, 28, 12]",2019-05-15,53.94,7.8,813
815,770156,Lucy Shimmers And The Prince Of Peace,en,"[10751, 18]",2020-10-19,53.824,8.6,158
816,1008005,The Communion Girl,es,[27],2023-02-09,53.77,6.2,166
817,18095,Dragon Ball GT: A Hero's Legacy,ja,"[16, 10751, 14]",1997-03-26,53.76,6.7,290
818,843794,JUNG_E,ko,[878],2023-01-12,53.739,6.3,506
819,345,Eyes Wide Shut,en,"[18, 53, 9648]",1999-07-16,53.71,7.5,5547
820,587807,Tom & Jerry,en,"[35, 10751, 16]",2021-02-10,53.706,6.9,2289
821,1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",fr,"[16, 12, 28]",2023-10-21,53.684,0.0,0
822,114,Pretty Woman,en,"[35, 10749]",1990-03-23,53.667,7.5,7370
823,311324,The Great Wall,en,"[28, 12, 14]",2016-12-16,53.623,6.0,4748
824,75656,Now You See Me,en,"[53, 80]",2013-05-29,53.577,7.3,14724
825,2105,American Pie,en,"[35, 10749]",1999-07-09,53.528,6.6,7123
826,10545,The Hunchback of Notre Dame,en,"[18, 16, 10751]",1996-06-21,53.503,7.1,4614
827,337401,Mulan,en,"[12, 14, 18, 28]",2020-09-04,53.479,6.9,6279
828,312221,Creed,en,"[28, 18]",2015-11-25,53.437,7.4,6946
829,61979,Three Steps Above Heaven,es,"[10749, 18]",2010-12-03,53.394,7.8,2793
830,308266,War Dogs,en,"[35, 80, 18]",2016-08-18,53.391,6.9,4495
831,193756,Lone Survivor,en,"[10752, 28, 18, 36]",2013-12-24,53.365,7.4,3905
832,62177,Brave,en,"[16, 12, 35, 10751, 28, 14]",2012-06-21,53.292,7.0,12586
833,628,Interview with the Vampire,en,"[27, 18, 14]",1994-11-11,53.278,7.4,5335
834,950253,Dr. Cheon and the Lost Talisman,ko,"[28, 53, 9648]",2023-09-27,53.244,0.0,0
835,286217,The Martian,en,"[18, 12, 878]",2015-09-30,53.207,7.7,18521
836,49018,Insidious,en,"[27, 53]",2011-03-31,53.19,6.9,6296
837,77321,Daughters of Eve,tl,"[27, 18, 80]",1985-02-07,53.165,5.6,13
838,22970,The Cabin in the Woods,en,"[27, 14]",2012-04-12,53.147,6.6,7286
839,530915,1917,en,"[10752, 36, 53]",2019-12-25,53.143,8.0,11388
840,1893,Star Wars: Episode I - The Phantom Menace,en,"[12, 28, 878]",1999-05-19,53.134,6.5,13549
841,440,Aliens vs Predator: Requiem,en,"[14, 28, 878, 53, 27]",2007-12-25,53.084,5.2,2588
842,1168521,Dark Asset,en,"[28, 53, 878]",2023-09-22,53.026,5.3,3
843,6844,The Ten Commandments,en,"[18, 36]",1956-10-05,53.019,7.8,1398
844,1105902,Los Habitantes,es,"[53, 27]",2023-04-27,52.998,6.8,58
845,619778,Malignant,en,"[27, 9648, 53]",2021-09-01,52.99,6.8,2000
846,823625,Blacklight,en,"[28, 53]",2022-02-10,52.973,6.2,950
847,9488,Spy Kids 2: The Island of Lost Dreams,en,"[28, 12, 10751, 35, 878]",2002-08-07,52.967,5.6,2005
848,323260,The Gigolo,cn,"[10749, 18, 35]",2015-01-29,52.946,4.7,21
849,9769,Lolita,en,[18],1997-09-27,52.924,7.1,1553
850,11036,The Notebook,en,"[10749, 18]",2004-06-25,52.879,7.9,10624
851,646380,Don't Look Up,en,"[878, 35, 18]",2021-12-07,52.873,7.1,7222
852,87584,Celebrity Sex Tape,en,[35],2012-02-02,52.848,4.5,63
853,46195,Rio,en,"[16, 12, 35, 10751]",2011-04-03,52.833,6.7,6192
854,447332,A Quiet Place,en,"[27, 18, 878]",2018-04-03,52.786,7.4,13076
855,994143,Skinamarink,en,[27],2023-01-13,52.769,5.8,146
856,395990,Death Wish,en,"[28, 80, 18, 53]",2018-03-02,52.754,6.1,2365
857,1579,Apocalypto,en,"[28, 18, 36]",2006-12-07,52.749,7.6,5047
858,38322,"Big Mommas: Like Father, Like Son",en,"[80, 35, 28]",2011-02-16,52.748,5.5,1138
859,842544,Transfusion,en,"[80, 28, 18]",2023-01-05,52.711,6.1,206
860,522938,Rambo: Last Blood,en,"[28, 53, 18]",2019-09-19,52.676,6.5,3533
861,50124,Frivolous Lola,it,"[35, 10749]",1998-06-01,52.676,5.0,188
862,4257,Scary Movie 4,en,[35],2006-04-12,52.633,5.5,2987
863,8363,Superbad,en,[35],2007-03-20,52.631,7.2,6618
864,539681,DC League of Super-Pets,en,"[16, 28, 10751, 35, 878]",2022-07-27,52.614,7.3,1336
865,71325,With Every Heartbeat,sv,"[10749, 18]",2011-07-29,52.606,7.1,307
866,573171,A Frozen Rooster,es,"[16, 12, 35, 10751]",2022-12-14,52.605,7.7,322
867,333167,Empire of Lust,ko,"[10749, 18, 36]",2015-03-05,52.596,7.0,36
868,756999,The Black Phone,en,"[27, 53]",2022-06-22,52.568,7.7,4149
869,1724,The Incredible Hulk,en,"[878, 28, 12]",2008-06-12,52.549,6.2,11002
870,1035798,Nightmare Radio: The Night Stalker,en,[27],2023-04-18,52.538,5.5,19
871,981324,Island of the Dolls,en,[27],2023-01-13,52.535,5.5,36
872,1168315,The Blind Soldiers,tl,[18],2023-09-15,52.533,0.0,0
873,38,Eternal Sunshine of the Spotless Mind,en,"[878, 18, 10749]",2004-03-19,52.489,8.1,13703
874,44251,Dragon Ball Z: Broly – Second Coming,ja,"[16, 28, 878]",1994-03-12,52.474,6.7,589
875,1033219,Attack on Titan,en,"[878, 28]",2022-09-30,52.386,6.0,163
876,694,The Shining,en,"[27, 53]",1980-05-23,52.349,8.2,16202
877,512200,Jumanji: The Next Level,en,"[12, 35, 14]",2019-12-04,52.33,6.9,7931
878,401513,Attraction,ru,"[18, 10749, 878, 12]",2017-01-26,52.329,6.7,730
879,543504,Detective vs. Sleuths,cn,"[28, 80, 9648, 53]",2022-07-08,52.311,6.8,60
880,649609,Renfield,en,"[35, 27, 14]",2023-04-07,52.304,6.7,1009
881,281957,The Revenant,en,"[37, 18, 12]",2015-12-25,52.295,7.5,17109
882,1094319,The Best Man,en,"[28, 53]",2023-04-21,52.227,6.1,90
883,481848,The Call of the Wild,en,"[12, 10751, 18]",2020-02-19,52.202,7.6,3404
884,490132,Green Book,en,"[18, 35]",2018-11-16,52.18,8.2,10535
885,11932,Bride of Chucky,en,"[35, 27]",1998-10-16,52.174,6.0,1695
886,9373,The Texas Chainsaw Massacre,en,[27],2003-05-21,52.118,6.2,2406
887,252,Willy Wonka & the Chocolate Factory,en,"[10751, 14, 35]",1971-06-29,52.065,7.5,3091
888,508442,Soul,en,"[16, 10751, 35, 14, 18]",2020-12-25,52.029,8.2,9465
889,414,Batman Forever,en,"[28, 80, 14]",1995-06-16,51.978,5.4,4780
890,999125,Filip,pl,"[18, 36, 10752]",2023-04-14,51.969,6.5,9
891,995612,Girlfriend's Taste 2,ko,[10749],2020-11-13,51.918,3.0,1
892,134374,Pain & Gain,en,"[28, 80, 35]",2013-04-18,51.854,6.2,4126
893,10781,The Texas Chainsaw Massacre: The Beginning,en,"[27, 53]",2006-10-05,51.85,6.1,1605
894,964980,Air,en,"[18, 36]",2023-04-05,51.829,7.4,1372
895,499191,Call Boy,ja,[18],2018-04-06,51.821,6.6,38
896,818397,Memory,en,"[28, 53, 80]",2022-04-28,51.798,6.9,1292
897,59440,Warrior,en,"[18, 28]",2011-09-09,51.759,7.8,4178
898,1135855,Kelas Bintang - Mangga Muda,id,"[18, 10749]",2023-05-10,51.75,8.0,1
899,718789,Lightyear,en,"[16, 28, 12, 10751, 878]",2022-06-15,51.744,7.1,3049
900,256591,Focus,en,"[10749, 35, 80]",2015-02-25,51.728,6.9,7319
901,4705,The Sensuous Nurse,it,[35],1975-12-19,51.69,5.5,34
902,10591,The Girl Next Door,en,"[35, 10749]",2004-04-09,51.682,6.7,3187
903,1402,The Pursuit of Happyness,en,[18],2006-12-14,51.676,7.9,9157
904,1422,The Departed,en,"[18, 53, 80]",2006-10-04,51.67,8.2,13787
905,1145612,Fate/strange Fake -Whispers of Dawn-,ja,"[16, 28, 14, 18]",2023-07-01,51.621,7.9,13
906,13813,Defiance,en,"[28, 18, 36, 10752]",2008-12-31,51.58,6.8,1593
907,8869,Eight Legged Freaks,en,"[28, 35, 27, 53]",2002-07-17,51.579,5.8,1110
908,836225,The Exorcism of God,en,[27],2022-03-11,51.507,7.1,909
909,442249,The First Purge,en,"[27, 28, 53]",2018-07-04,51.498,6.0,3685
910,71552,American Reunion,en,[35],2012-04-04,51.489,6.3,4137
911,630240,Titane,fr,"[18, 53, 27]",2021-07-14,51.453,6.4,1192
912,1016121,Beautiful Disaster,en,"[10749, 18, 35]",2023-04-04,51.445,6.6,463
913,961484,Last Seen Alive,en,"[28, 53]",2022-05-12,51.417,6.5,780
914,105864,The Good Dinosaur,en,"[12, 16, 10751]",2015-11-14,51.411,6.7,5142
915,899112,Violent Night,en,"[28, 35, 80, 53, 27]",2022-11-30,51.378,7.5,1590
916,643215,Asterix & Obelix: The Middle Kingdom,fr,"[10751, 35, 12]",2023-02-01,51.369,4.8,611
917,11153,National Lampoon's Vacation,en,"[35, 12]",1983-07-29,51.362,7.1,1381
918,184315,Hercules,en,"[28, 12]",2014-07-23,51.345,5.8,3822
919,27066,The Voyeur,it,"[18, 10749]",1994-01-27,51.302,5.1,147
920,400160,The SpongeBob Movie: Sponge on the Run,en,"[10751, 16, 14, 12, 35]",2020-08-14,51.291,7.5,2711
921,76492,Hotel Transylvania,en,"[16, 35, 10751, 14]",2012-09-20,51.276,7.0,8036
922,1105832,Simón,en,[18],2023-04-15,51.258,10.0,1
923,11351,Jeepers Creepers 2,en,[27],2003-08-08,51.255,6.1,1463
924,744,Top Gun,en,"[10749, 18, 28]",1986-05-16,51.192,7.0,7705
925,136799,Trolls,en,"[10751, 16, 14, 12, 35, 10402]",2016-10-13,51.161,6.7,3304
926,205596,The Imitation Game,en,"[36, 18, 53, 10752]",2014-11-14,51.116,8.0,15968
927,84892,The Perks of Being a Wallflower,en,[18],2012-09-20,51.089,7.8,9843
928,62211,Monsters University,en,"[16, 10751]",2013-06-19,51.079,7.0,9902
929,338958,Disenchanted,en,"[35, 10751, 14]",2022-11-18,51.062,6.9,911
930,9325,The Jungle Book,en,"[10751, 16, 12]",1967-10-18,51.062,7.3,5808
931,505026,Death on the Nile,en,"[9648, 80, 53]",2022-02-09,51.06,6.5,3031
932,770,Gone with the Wind,en,"[18, 10752, 10749]",1939-12-15,50.985,8.0,3689
933,602223,The Forever Purge,en,"[27, 28, 53]",2021-06-30,50.924,7.0,2209
934,13475,Star Trek,en,"[878, 28, 12]",2009-05-06,50.888,7.4,9314
935,113082,Berserk: The Golden Age Arc I - The Egg of the King,ja,"[28, 12, 14, 16]",2012-02-03,50.868,7.2,439
936,93456,Despicable Me 2,en,"[16, 35, 10751]",2013-06-26,50.861,6.9,10521
937,49519,The Croods,en,"[16, 12, 10751, 14, 35, 28]",2013-03-15,50.832,6.9,6606
938,652,Troy,en,"[12, 36, 10752, 28]",2004-05-13,50.818,7.1,9372
939,293863,The Age of Adaline,en,"[10749, 14, 18]",2015-04-16,50.817,7.5,6090
940,136797,Need for Speed,en,"[28, 80, 18, 53]",2014-03-12,50.682,6.4,4046
941,705996,Decision to Leave,ko,"[53, 9648, 10749]",2022-06-29,50.655,7.4,890
942,381284,Hidden Figures,en,"[18, 36]",2016-12-10,50.652,8.1,8952
943,49444,Kung Fu Panda 2,en,"[16, 10751]",2011-05-25,50.597,7.0,6364
944,75432,Sweet Sex and Love,ko,"[10749, 18]",2003-06-27,50.591,5.0,25
945,1894,Star Wars: Episode II - Attack of the Clones,en,"[12, 28, 878]",2002-05-15,50.569,6.6,12287
946,1607,A Bronx Tale,en,"[18, 80]",1993-09-14,50.552,7.8,2140
947,524047,Greenland,en,"[28, 53, 18]",2020-07-29,50.543,7.1,4010
948,392044,Murder on the Orient Express,en,"[9648, 18, 80]",2017-11-03,50.517,6.7,9237
949,125509,Wrong Turn 5: Bloodlines,en,"[27, 53]",2012-10-23,50.512,5.4,848
950,169934,Iron Man: Rise of Technovore,ja,"[878, 16, 28]",2013-04-24,50.488,5.9,157
951,615173,The Witch: Part 2. The Other One,ko,"[28, 9648, 53, 878, 12]",2022-06-15,50.485,7.3,188
952,274857,King Arthur: Legend of the Sword,en,"[28, 18, 14]",2017-05-10,50.469,6.5,5331
953,82690,Wreck-It Ralph,en,"[10751, 16, 35, 12]",2012-11-01,50.428,7.3,11544
954,109689,I Want You,es,"[18, 10749]",2012-06-22,50.368,7.4,1735
955,877703,Teen Wolf: The Movie,en,"[28, 14, 10770]",2023-01-18,50.353,7.6,678
956,124905,Godzilla,en,"[28, 18, 878]",2014-05-14,50.329,6.3,8357
957,948,Halloween,en,"[27, 53]",1978-10-24,50.18,7.6,4985
958,460465,Mortal Kombat,en,"[28, 14, 12]",2021-04-07,50.151,7.1,5426
959,1368,First Blood,en,"[28, 12, 53, 10752]",1982-10-22,50.14,7.5,5674
960,24584,Get Real,en,"[18, 10749]",1998-08-16,50.103,6.7,144
961,16869,Inglourious Basterds,en,"[18, 53, 10752]",2009-08-19,50.064,8.2,20741
962,462148,Love Addict,fr,"[35, 10749]",2018-04-18,50.043,6.0,334
963,1073170,Zoey 102,en,"[10749, 35]",2023-07-27,50.021,7.0,117
964,796185,The Three Musketeers: D'Artagnan,fr,"[28, 12, 36, 18]",2023-04-05,49.991,7.2,650
965,1892,Return of the Jedi,en,"[12, 28, 878]",1983-05-25,49.939,7.9,14587
966,3170,Bambi,en,"[16, 18, 10751]",1942-08-14,49.931,7.0,5236
967,38055,Megamind,en,"[16, 28, 35, 10751, 878]",2010-10-28,49.926,7.0,6289
968,639933,The Northman,en,"[28, 12, 14]",2022-04-07,49.91,7.1,3588
969,399905,Female War: A Nasty Deal,ko,"[18, 10749]",2015-09-27,49.867,3.8,13
970,30497,The Texas Chain Saw Massacre,en,[27],1974-10-01,49.837,7.3,2871
971,6279,Sister Act 2: Back in the Habit,en,"[10402, 35]",1993-12-09,49.811,6.4,1655
972,760161,Orphan: First Kill,en,"[27, 53]",2022-07-27,49.809,6.7,1832
973,118340,Guardians of the Galaxy,en,"[28, 878, 12]",2014-07-30,49.808,7.9,26628
974,359940,"Three Billboards Outside Ebbing, Missouri",en,"[80, 18]",2017-12-01,49.778,8.1,9413
975,72545,Journey 2: The Mysterious Island,en,"[12, 28, 878]",2012-01-19,49.732,6.1,3941
976,82702,How to Train Your Dragon 2,en,"[14, 28, 12, 16, 35, 10751]",2014-06-05,49.69,7.7,8927
977,7555,Rambo,en,"[28, 53, 10752]",2008-01-24,49.683,6.7,3555
978,347201,Boruto: Naruto the Movie,ja,"[16, 28, 35]",2015-08-07,49.679,7.6,1310
979,561,Constantine,en,"[14, 28, 27]",2005-02-08,49.559,7.1,6518
980,75780,Jack Reacher,en,"[80, 18, 53, 28]",2012-12-20,49.537,6.6,6483
981,43347,Love & Other Drugs,en,"[18, 35, 10749]",2010-11-22,49.525,7.0,4715
982,45933,The Nurse on a Military Tour,it,[35],1977-09-02,49.478,4.8,28
983,929633,"Ordinary Men: The ""Forgotten Holocaust""",de,"[99, 36]",2022-01-25,49.456,7.2,12
